id,user_id,course_id,course_module_id,progress_current,steps_done,is_achieved,course_progress_id,time_created,time_achieved,time_unlocked,tasks_done
5582693,654,721,12,0.0,2,False,387126,2021-09-04 08:51:39.214058,,2021-09-04 08:51:44.459307,0
5582684,654,721,4,10.0,13,True,387126,2021-09-04 08:51:39.214058,2021-09-04 08:51:44.459307,2021-09-04 08:51:44.459307,10
5657903,369,721,4,0.0,0,False,392935,2021-09-07 13:43:40.601666,,2021-09-09 20:26:04.123632,0
5592284,2444,721,4,8.0,8,True,387933,2021-09-04 13:36:32.107304,2021-09-05 05:48:09.830720,2021-09-05 05:48:09.830720,8
5592293,2444,721,12,2.0,6,False,387933,2021-09-04 13:36:32.107304,,2021-09-05 05:48:09.830720,2
5655452,789,721,4,5.0,8,False,392741,2021-09-07 11:17:45.807573,,2021-09-08 17:02:59.520854,5
5676232,232,721,11,7.0,13,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,7
5676230,232,721,9,7.0,7,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,7
5676231,232,721,10,7.0,10,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,7
5676224,232,721,4,10.0,15,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,10
5676221,232,721,1,7.0,9,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,7
5676225,232,721,5,7.0,12,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,7
5676220,232,721,0,7.0,9,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,7
5676233,232,721,12,7.0,17,True,394367,2021-09-08 13:01:39.525161,2021-09-08 13:01:42.412525,2021-09-08 13:01:42.412525,7
5531187,305,721,4,8.0,8,True,383110,2021-09-02 12:23:47.107384,2021-09-02 12:23:49.719887,2021-09-02 12:23:49.719887,8
5531188,305,721,5,0.0,3,False,383110,2021-09-02 12:23:47.107384,,2021-09-02 12:23:49.719887,0
5531196,305,721,12,6.0,10,True,383110,2021-09-02 12:23:47.107384,2021-09-02 12:23:49.719887,2021-09-02 12:23:49.719887,6
5609411,217,721,10,7.0,13,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,7
5609412,217,721,11,7.0,16,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,7
5609405,217,721,5,7.0,16,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,7
5609401,217,721,1,7.0,11,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,7
5609400,217,721,0,7.0,13,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,7
5609410,217,721,9,7.0,9,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,7
5609404,217,721,4,10.0,18,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,10
5609413,217,721,12,7.0,18,True,389243,2021-09-05 07:54:03.839689,2021-09-05 07:54:11.536019,2021-09-05 07:54:11.536019,7
5724938,1792,721,4,7.0,10,True,398212,2021-09-11 11:10:04.405131,,2021-09-11 11:35:51.423938,7
5724947,1792,721,12,0.0,3,False,398212,2021-09-11 11:10:04.405131,,2021-09-11 11:35:51.423938,0
5542260,554,721,10,5.0,8,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,5
5542254,554,721,5,7.0,12,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,7
5542262,554,721,12,5.0,10,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,5
5542249,554,721,0,7.0,9,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,7
5542250,554,721,1,7.0,9,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,7
5542259,554,721,9,7.0,7,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,7
5542253,554,721,4,9.0,14,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,9
5542261,554,721,11,6.0,11,True,383952,2021-09-02 16:52:24.624853,2021-09-02 16:52:30.134525,2021-09-02 16:52:30.134525,6
5687104,1916,721,5,7.0,16,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,7
5687099,1916,721,0,7.0,13,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,7
5687111,1916,721,11,7.0,16,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,7
5687103,1916,721,4,10.0,18,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,10
5687110,1916,721,10,7.0,13,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,7
5687112,1916,721,12,7.0,18,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,7
5687100,1916,721,1,7.0,11,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,7
5687109,1916,721,9,7.0,9,True,395205,2021-09-09 05:46:57.415171,2021-09-09 05:46:59.724499,2021-09-09 05:46:59.724499,7
5621340,1216,721,4,10.0,18,True,390152,2021-09-05 14:52:43.707290,2021-09-05 14:52:48.822338,2021-09-05 14:52:48.822338,10
5621349,1216,721,12,4.0,11,False,390152,2021-09-05 14:52:43.707290,,2021-09-05 14:52:48.822338,4
5676684,2088,721,4,1.0,1,False,394400,2021-09-08 13:22:01.493006,,2021-09-08 13:22:12.045538,1
5834810,1631,721,4,5.0,8,False,406504,2021-09-16 13:31:22.909139,,2021-09-16 16:27:46.614684,5
5783088,2049,721,4,7.0,13,True,403054,2021-09-15 05:10:31.408530,2021-09-15 11:15:03.025963,2021-09-15 05:33:30.221507,7
5783097,2049,721,12,0.0,0,False,403054,2021-09-15 05:10:31.408530,,2021-09-15 11:15:03.025963,0
5778983,652,721,9,6.0,6,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,6
5778984,652,721,10,7.0,7,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,7
5778978,652,721,5,5.0,5,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,5
5778986,652,721,12,5.0,6,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,5
5778977,652,721,4,10.0,12,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,10
5778973,652,721,0,7.0,7,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,7
5778985,652,721,11,7.0,7,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,7
5778974,652,721,1,5.0,5,True,402736,2021-09-14 18:14:15.375879,2021-09-14 18:14:22.824598,2021-09-14 18:14:22.824598,5
5749639,1060,721,10,5.0,8,True,400299,2021-09-12 22:23:10.092912,2021-09-19 14:02:36.925230,2021-09-19 10:05:00.713779,5
5749628,1060,721,0,7.0,9,True,400299,2021-09-12 22:23:10.092912,2021-09-12 22:23:14.945820,2021-09-12 22:23:14.945820,7
5749633,1060,721,5,7.0,11,True,400299,2021-09-12 22:23:10.092912,2021-09-12 22:23:14.945820,2021-09-12 22:23:14.945820,7
5749638,1060,721,9,7.0,9,True,400299,2021-09-12 22:23:10.092912,2021-09-19 10:05:00.713779,2021-09-12 22:55:39.319108,7
5749632,1060,721,4,10.0,18,True,400299,2021-09-12 22:23:10.092912,2021-09-12 22:23:14.945820,2021-09-12 22:23:14.945820,10
5749629,1060,721,1,7.0,11,True,400299,2021-09-12 22:23:10.092912,2021-09-19 11:56:11.419427,2021-09-19 10:05:00.713779,7
5749640,1060,721,11,7.0,10,True,400299,2021-09-12 22:23:10.092912,2021-09-12 22:23:14.945820,2021-09-12 22:23:14.945820,7
5749641,1060,721,12,7.0,18,True,400299,2021-09-12 22:23:10.092912,2021-09-12 22:23:14.945820,2021-09-12 22:23:14.945820,7
5760433,1508,721,10,6.0,9,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,6
5760423,1508,721,1,7.0,10,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,7
5760426,1508,721,4,10.0,15,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,10
5760427,1508,721,5,7.0,12,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,7
5760434,1508,721,11,6.0,11,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,6
5760435,1508,721,12,6.0,12,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,6
5760432,1508,721,9,7.0,7,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,7
5760422,1508,721,0,7.0,9,True,401223,2021-09-13 17:19:33.477965,2021-09-14 04:53:19.752528,2021-09-14 04:53:19.752528,7
5748870,2373,721,11,0.0,1,False,400242,2021-09-12 20:08:39.514204,,,0
5748863,2373,721,5,6.0,6,True,400242,2021-09-12 20:08:39.514204,2021-09-13 13:08:52.300646,,6
5748862,2373,721,4,7.0,11,True,400242,2021-09-12 20:08:39.514204,2021-09-13 13:10:04.166436,2021-09-13 13:08:52.300646,7
5748871,2373,721,12,4.0,11,False,400242,2021-09-12 20:08:39.514204,,2021-09-13 13:08:52.300646,4
5581956,2254,721,4,3.0,6,False,387066,2021-09-04 08:21:26.907316,,2021-09-11 08:42:32.314183,3
5629973,1218,721,4,0.0,0,False,390807,2021-09-06 03:06:46.965497,,2021-09-09 15:32:26.114781,0
5605537,354,721,11,7.0,13,True,388953,2021-09-05 02:37:44.774424,2021-09-14 16:04:34.052259,,7
5605526,354,721,1,7.0,9,True,388953,2021-09-05 02:37:44.774424,2021-09-14 16:04:34.052259,,7
5605530,354,721,5,2.0,3,False,388953,2021-09-05 02:37:44.774424,,,2
5605525,354,721,0,7.0,9,True,388953,2021-09-05 02:37:44.774424,2021-09-14 16:04:34.052259,,7
5670093,2468,721,4,9.0,16,True,393899,2021-09-08 07:36:18.186134,2021-09-08 07:36:22.423688,2021-09-08 07:47:33.414512,9
5670102,2468,721,12,2.0,8,False,393899,2021-09-08 07:36:18.186134,,2021-09-08 07:47:33.414512,2
5670094,2468,721,5,5.0,10,True,393899,2021-09-08 07:36:18.186134,2021-09-08 07:36:22.423688,,5
5670101,2468,721,11,5.0,8,True,393899,2021-09-08 07:36:18.186134,2021-09-08 07:36:22.423688,,5
5673390,1331,721,12,5.0,10,True,394155,2021-09-08 10:41:00.691701,2021-09-08 10:41:04.563268,2021-09-08 10:41:04.563268,5
5673389,1331,721,11,7.0,15,True,394155,2021-09-08 10:41:00.691701,2021-09-08 10:41:04.563268,2021-09-08 10:41:04.563268,7
5673381,1331,721,4,9.0,16,True,394155,2021-09-08 10:41:00.691701,2021-09-08 10:41:04.563268,2021-09-08 10:41:04.563268,9
5673382,1331,721,5,7.0,12,True,394155,2021-09-08 10:41:00.691701,2021-09-08 10:41:04.563268,2021-09-08 10:41:04.563268,7
5673377,1331,721,0,7.0,9,True,394155,2021-09-08 10:41:00.691701,2021-09-08 10:41:04.563268,2021-09-08 10:41:04.563268,7
5661474,1628,721,4,10.0,15,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,10
5661482,1628,721,11,7.0,13,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,7
5661471,1628,721,1,7.0,9,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,7
5661475,1628,721,5,7.0,12,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,7
5661483,1628,721,12,7.0,14,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,7
5661470,1628,721,0,7.0,9,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,7
5661481,1628,721,10,7.0,10,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,7
5661480,1628,721,9,7.0,7,True,393223,2021-09-07 16:25:46.508513,2021-09-07 16:26:09.414471,2021-09-07 16:26:09.414471,7
5640303,1434,721,5,6.0,7,True,391576,2021-09-06 14:02:30.507567,2021-09-06 14:02:39.563929,2021-09-06 14:02:39.563929,6
5640302,1434,721,4,8.0,11,True,391576,2021-09-06 14:02:30.507567,2021-09-06 14:02:39.563929,2021-09-06 14:02:39.563929,8
5640311,1434,721,12,7.0,10,True,391576,2021-09-06 14:02:30.507567,2021-09-06 14:02:39.563929,2021-09-06 14:02:39.563929,7
5640310,1434,721,11,4.0,6,False,391576,2021-09-06 14:02:30.507567,,2021-09-06 14:02:39.563929,4
5719688,2158,721,12,7.0,14,True,397800,2021-09-11 05:09:08.664063,2021-09-11 05:09:19.675467,2021-09-11 05:09:19.675467,7
5719680,2158,721,5,7.0,12,True,397800,2021-09-11 05:09:08.664063,2021-09-11 05:09:19.675467,2021-09-11 05:09:19.675467,7
5719679,2158,721,4,10.0,15,True,397800,2021-09-11 05:09:08.664063,2021-09-11 05:09:19.675467,2021-09-11 05:09:19.675467,10
5719675,2158,721,0,7.0,9,True,397800,2021-09-11 05:09:08.664063,2021-09-11 05:09:19.675467,2021-09-11 05:09:19.675467,7
5719687,2158,721,11,7.0,13,True,397800,2021-09-11 05:09:08.664063,2021-09-11 05:09:19.675467,2021-09-11 05:09:19.675467,7
5699686,387,721,9,7.0,7,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,7
5699676,387,721,0,7.0,9,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,7
5699687,387,721,10,7.0,7,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,7
5699677,387,721,1,7.0,9,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,7
5699689,387,721,12,7.0,17,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,7
5699688,387,721,11,7.0,15,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,7
5699681,387,721,5,7.0,16,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,7
5699680,387,721,4,10.0,18,True,396209,2021-09-09 17:57:04.207650,2021-09-09 17:57:09.015823,2021-09-09 17:57:09.015823,10
5500822,2019,721,9,7.0,7,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,7
5500812,2019,721,0,7.0,9,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,7
5500817,2019,721,5,7.0,12,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,7
5500823,2019,721,10,5.0,9,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,5
5500816,2019,721,4,10.0,15,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,10
5500813,2019,721,1,7.0,9,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,7
5500825,2019,721,12,6.0,14,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,6
5500824,2019,721,11,7.0,13,True,380055,2021-09-01 08:05:48.720885,2021-09-01 08:05:59.062066,2021-09-01 08:05:59.062066,7
5533228,1537,721,0,7.0,13,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,7
5533240,1537,721,11,7.0,16,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,7
5533229,1537,721,1,7.0,11,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,7
5533238,1537,721,9,7.0,9,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,7
5533232,1537,721,4,10.0,18,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,10
5533233,1537,721,5,7.0,16,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,7
5533239,1537,721,10,7.0,13,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,7
5533241,1537,721,12,7.0,18,True,383269,2021-09-02 13:13:27.998998,2021-09-02 13:13:38.394220,2021-09-02 13:13:38.394220,7
5651161,1741,721,4,9.0,9,True,392417,2021-09-07 06:42:20.935521,2021-09-07 06:42:28.097130,2021-09-07 06:42:28.097130,9
5651170,1741,721,12,5.0,5,True,392417,2021-09-07 06:42:20.935521,2021-09-07 06:42:28.097130,2021-09-07 06:42:28.097130,5
5651162,1741,721,5,0.0,0,False,392417,2021-09-07 06:42:20.935521,,2021-09-07 06:42:28.097130,0
5688788,2963,721,4,3.0,6,False,395341,2021-09-09 07:31:44.355298,,2021-09-09 07:31:50.121932,3
5697315,2570,721,4,0.0,0,False,396020,2021-09-09 16:05:49.074030,,2021-09-09 18:01:19.012566,0
5680624,1282,721,1,7.0,11,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,7
5680634,1282,721,10,7.0,13,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,7
5680636,1282,721,12,7.0,18,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,7
5680623,1282,721,0,7.0,13,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,7
5680635,1282,721,11,7.0,16,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,7
5680633,1282,721,9,7.0,9,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,7
5680627,1282,721,4,10.0,18,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,10
5680628,1282,721,5,7.0,16,True,394715,2021-09-08 16:16:00.807219,2021-09-08 16:16:03.420503,2021-09-08 16:16:03.420503,7
5581482,151,721,11,5.0,6,True,387029,2021-09-04 08:08:53.287245,2021-09-04 08:08:55.947528,2021-09-04 08:08:55.947528,5
5581474,151,721,4,7.0,10,True,387029,2021-09-04 08:08:53.287245,,2021-09-04 08:08:55.947528,7
5581471,151,721,1,3.0,6,False,387029,2021-09-04 08:08:53.287245,,2021-09-04 13:00:37.124482,3
5581480,151,721,9,5.0,7,True,387029,2021-09-04 08:08:53.287245,2021-09-04 13:00:37.124482,2021-09-04 08:08:55.947528,5
5581481,151,721,10,0.0,0,False,387029,2021-09-04 08:08:53.287245,,2021-09-04 13:00:37.124482,0
5581475,151,721,5,5.0,9,True,387029,2021-09-04 08:08:53.287245,2021-09-04 08:08:55.947528,2021-09-04 08:08:55.947528,5
5581470,151,721,0,5.0,6,True,387029,2021-09-04 08:08:53.287245,2021-09-04 08:08:55.947528,2021-09-04 08:08:55.947528,5
5581483,151,721,12,5.0,15,True,387029,2021-09-04 08:08:53.287245,2021-09-04 08:08:55.947528,2021-09-04 08:08:55.947528,5
5587917,1293,721,11,7.0,13,True,387574,2021-09-04 11:27:04.308210,2021-09-04 11:27:14.270375,2021-09-04 11:27:14.270375,7
5587905,1293,721,0,7.0,9,True,387574,2021-09-04 11:27:04.308210,2021-09-04 11:27:14.270375,2021-09-04 11:27:14.270375,7
5587909,1293,721,4,10.0,15,True,387574,2021-09-04 11:27:04.308210,2021-09-04 11:27:14.270375,2021-09-04 11:27:14.270375,10
5587910,1293,721,5,7.0,12,True,387574,2021-09-04 11:27:04.308210,2021-09-04 11:27:14.270375,2021-09-04 11:27:14.270375,7
5587915,1293,721,9,6.0,6,True,387574,2021-09-04 11:27:04.308210,2021-09-04 11:27:14.270375,2021-09-04 11:27:14.270375,6
5587918,1293,721,12,7.0,14,True,387574,2021-09-04 11:27:04.308210,2021-09-04 11:27:14.270375,2021-09-04 11:27:14.270375,7
5587916,1293,721,10,0.0,0,False,387574,2021-09-04 11:27:04.308210,,2021-09-04 11:27:14.270375,0
5587906,1293,721,1,4.0,6,False,387574,2021-09-04 11:27:04.308210,,2021-09-04 11:27:14.270375,4
5745786,1177,721,4,7.0,10,True,399990,2021-09-12 17:18:27.488561,,2021-09-12 17:18:29.612830,7
5745795,1177,721,12,0.0,0,False,399990,2021-09-12 17:18:27.488561,,2021-09-12 17:18:29.612830,0
5817339,2277,721,0,5.0,6,True,405314,2021-09-15 19:29:08.007321,2021-09-15 19:29:15.561753,2021-09-15 19:29:15.561753,5
5817343,2277,721,4,10.0,15,True,405314,2021-09-15 19:29:08.007321,2021-09-15 19:29:15.561753,2021-09-15 19:29:15.561753,10
5817351,2277,721,11,5.0,5,True,405314,2021-09-15 19:29:08.007321,2021-09-15 19:29:15.561753,2021-09-15 19:29:15.561753,5
5817352,2277,721,12,5.0,11,True,405314,2021-09-15 19:29:08.007321,2021-09-15 19:29:15.561753,2021-09-15 19:29:15.561753,5
5817344,2277,721,5,5.0,5,True,405314,2021-09-15 19:29:08.007321,2021-09-15 19:29:15.561753,2021-09-15 19:29:15.561753,5
5623855,575,721,0,7.0,9,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,7
5623865,575,721,9,7.0,7,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,7
5623860,575,721,5,7.0,12,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,7
5623867,575,721,11,7.0,13,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,7
5623859,575,721,4,10.0,15,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,10
5623868,575,721,12,7.0,14,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,7
5623866,575,721,10,7.0,10,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,7
5623856,575,721,1,7.0,9,True,390344,2021-09-05 16:20:59.364770,2021-09-05 16:21:08.183457,2021-09-05 16:21:08.183457,7
5835262,858,721,4,8.0,12,True,406534,2021-09-16 13:40:12.325873,2021-09-16 13:40:53.007577,2021-09-16 13:40:53.007577,8
5835271,858,721,12,0.0,0,False,406534,2021-09-16 13:40:12.325873,,2021-09-16 13:40:53.007577,0
5517741,539,721,4,5.0,8,False,381929,2021-09-01 18:03:28.107597,,2021-09-02 15:50:09.968012,5
5657333,2165,721,4,5.0,8,False,392891,2021-09-07 13:15:16.614922,,2021-09-10 13:50:34.023876,5
5631901,2611,721,4,1.0,4,False,390940,2021-09-06 06:24:50.911628,,2021-09-13 04:49:36.320263,1
5853841,360,721,5,7.0,8,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,7
5853848,360,721,11,7.0,8,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,7
5853837,360,721,1,7.0,10,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,7
5853849,360,721,12,7.0,11,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,7
5853840,360,721,4,10.0,18,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,10
5853847,360,721,10,7.0,10,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,7
5853836,360,721,0,7.0,11,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,7
5853846,360,721,9,7.0,7,True,407766,2021-09-16 22:57:07.507306,2021-09-16 22:57:13.012899,2021-09-16 22:57:13.012899,7
5946928,1222,721,5,3.0,4,False,413948,2021-09-20 10:12:46.922405,,2021-09-20 10:12:51.711133,3
5946927,1222,721,4,8.0,11,True,413948,2021-09-20 10:12:46.922405,2021-09-20 10:12:51.711133,2021-09-20 10:12:51.711133,8
5946936,1222,721,12,5.0,15,True,413948,2021-09-20 10:12:46.922405,2021-09-20 10:12:51.711133,2021-09-20 10:12:51.711133,5
5755322,3009,721,4,0.0,1,False,400784,2021-09-13 12:21:21.513408,,2021-09-18 10:04:46.692578,0
5809657,2633,721,12,5.0,13,True,404807,2021-09-15 16:47:19.207282,2021-09-19 13:24:24.321132,2021-09-19 13:24:24.321132,5
5809649,2633,721,5,1.0,9,False,404807,2021-09-15 16:47:19.207282,,2021-09-19 13:24:24.321132,1
5809648,2633,721,4,10.0,13,True,404807,2021-09-15 16:47:19.207282,2021-09-19 13:24:24.321132,2021-09-19 13:24:24.321132,10
5765778,891,721,12,7.0,18,True,401677,2021-09-14 05:56:38.454682,2021-09-14 05:56:46.773603,2021-09-14 05:56:46.773603,7
5765775,891,721,9,7.0,9,True,401677,2021-09-14 05:56:38.454682,2021-09-14 05:56:46.773603,2021-09-14 05:56:46.773603,7
5765777,891,721,11,7.0,16,True,401677,2021-09-14 05:56:38.454682,2021-09-14 05:56:46.773603,2021-09-14 05:56:46.773603,7
5765769,891,721,4,10.0,18,True,401677,2021-09-14 05:56:38.454682,2021-09-14 05:56:46.773603,2021-09-14 05:56:46.773603,10
5765770,891,721,5,7.0,16,True,401677,2021-09-14 05:56:38.454682,2021-09-14 05:56:46.773603,2021-09-14 05:56:46.773603,7
5765765,891,721,0,7.0,13,True,401677,2021-09-14 05:56:38.454682,2021-09-14 05:56:46.773603,2021-09-14 05:56:46.773603,7
